Year,State,Plant name,Plant-level sector,eGRID subregion name,Plant FIPS state code,Plant FIPS county code,Plant county name,latitude,longitude,Number of units,Number of generators,Primary fuel source,Plant capacity factor,Plant nameplate capacity (MW),Nonbaseload Factor,CHP plant useful thermal output (MMBtu),CHP plant power to heat ratio,CHP plant electric allocation factor,Plant annual heat input from combustion (MMBtu),Plant total annual heat input (MMBtu),Plant annual net generation (MWh),Plant annual CO2 emissions (tons),Plant annual CO2 equivalent emissions (tons),Plant annual CO2 total output emission rate (lb/MWh),Plant annual CO2 equivalent total output emission rate (lb/MWh),Plant annual CO2 input emission rate (lb/MMBtu),Plant annual CO2 equivalent input emission rate (lb/MMBtu),Plant nominal heat rate (Btu/kWh),Plant annual coal net generation (MWh),Plant annual oil net generation (MWh),Plant annual gas net generation (MWh)
2022.0,CA,Adobe San Jose,IPP Non-CHP,WECC California,06,085,Santa Clara,37.330556,-121.893056,2.0,2.0,GAS,0.0,1.2,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
2022.0,CA,Aera San Ardo Cogen Facility,Industrial CHP,WECC California,06,053,Monterey,35.953293,-120.859952,2.0,2.0,GAS,0.41026,6.2,0.649567928511808,352978.4,0.215,0.223159,125368.225,125368.225,22282.0,7327.087,7334.66,657.669,658.348,116.889,117.01,5626.435004,0.0,0.0,22282.0
2022.0,CA,AES Alamitos,IPP Non-CHP,WECC California,06,037,Los Angeles,33.7688,-118.1009,5.0,3.0,GAS,0.06455,1115.0,1.0,,,,32573933.857,32573933.857,630475.0,1935817.492,1936315.461,6140.822,6142.402,118.857,118.887,51665.702616,0.0,0.0,630475.0
2022.0,CA,AES Alamitos Energy Center,IPP Non-CHP,WECC California,06,037,Los Angeles,33.767229,-118.100194,4.0,3.0,GAS,0.58119,678.0,0.364680006106239,,,,23966203.65,23966203.65,3451862.0,1400693.483,1402141.203,811.558,812.397,116.889,117.01,6942.9785,0.0,0.0,3451862.0
2022.0,CA,AES Huntington Beach,IPP Non-CHP,WECC California,06,059,Orange,33.6439,-117.9792,3.0,1.0,GAS,0.05565,218.0,1.0,,,,28481531.934,28481531.934,106269.0,1692618.932,1692693.487,31855.366,31856.769,118.857,118.863,268013.549897,0.0,0.0,106269.0
2022.0,CA,AES Huntington Beach Energy Project,IPP Non-CHP,WECC California,06,059,Orange,33.645618,-117.979372,4.0,3.0,GAS,0.63918,699.2,0.26802690789909,,,,26791158.997,26791158.997,3914996.0,1565796.668,1567415.034,799.897,800.724,116.889,117.01,6843.214909,0.0,0.0,3914996.0
2022.0,CA,AES Redondo Beach,IPP Non-CHP,WECC California,06,037,Los Angeles,33.8504,-118.395,3.0,3.0,GAS,0.03046,821.4,1.0,,,,3665361.5,3665361.5,219171.0,217826.5,218036.063,1987.731,1989.643,118.857,118.971,16723.75223,0.0,0.0,219171.0
2022.0,CA,Agnews Power Plant,IPP Non-CHP,WECC California,06,085,Santa Clara,37.4058,-121.9272,2.0,2.0,GAS,0.0903,32.0,1.0,,,,251619.754,251619.754,25314.0,14705.798,14720.998,1161.871,1163.072,116.889,117.01,9939.944458,0.0,0.0,25314.0
2022.0,CA,AGT000 Stevens Creek Fuel Cell,IPP Non-CHP,WECC California,06,085,Santa Clara,37.32489,-121.99894,2.0,2.0,GAS,0.75425,2.2,0.0762418707624184,,,,,104601.0,14536.0,,,,,,,,0.0,0.0,14536.0
2022.0,CA,Agua Mansa Power,Electric Utility,WECC California,06,071,San Bernardino,34.0414,-117.3603,1.0,1.0,GAS,0.02404,60.5,1.0,,,,144591.45,144591.45,12742.0,8593.45,8594.314,1348.838,1348.974,118.865,118.877,11347.625961,0.0,0.0,12742.0
2022.0,CA,Alameda,Electric Utility,WECC California,06,001,Alameda,37.7886,-122.2889,2.0,2.0,GAS,0.03242,54.8,1.0,,,,247443.0,247443.0,15565.0,14461.69,14476.637,1858.232,1860.153,116.889,117.01,15897.398008,0.0,0.0,15565.0
2022.0,CA,Algonquin Power Sanger,IPP Non-CHP,WECC California,06,019,Fresno,36.6842,-119.5522,1.0,2.0,GAS,0.32848,61.5,0.785861454504956,0.0,,1.0,1309569.921,1309569.921,176967.0,77825.767,77902.889,879.551,880.423,118.857,118.975,7400.079795,0.0,0.0,176967.0
2022.0,CA,Almond Power Plant,Electric Utility,WECC California,06,099,Stanislaus,37.5744,-120.985,4.0,4.0,GAS,0.14815,223.5,1.0,,,,3045655.815,3045655.815,290065.001,180999.719,181188.208,1247.994,1249.294,118.858,118.981,10499.908003,0.0,0.0,290065.0
2022.0,CA,AltaGas Ripon Energy Inc.,IPP Non-CHP,WECC California,06,077,San Joaquin,37.732533,-121.116006,1.0,1.0,GAS,0.00902,49.5,1.0,0.0,,1.0,37738.0,37738.0,3912.0,2205.58,2207.86,1127.597,1128.763,116.889,117.01,9646.728016,0.0,0.0,3912.0
2022.0,CA,Amazon San Bernardino,IPP Non-CHP,WECC California,06,071,San Bernardino,34.088408,-117.245839,1.0,1.0,GAS,0.62443,1.1,0.29261796042618,,,,,43352.0,6017.0,,,,,,,,0.0,0.0,6017.0
2022.0,CA,Anheuser Busch - Fairfield,IPP Non-CHP,WECC California,06,095,Solano,38.235224,-122.092666,1.0,1.0,GAS,0.03135,2.6,1.0,,,,,4396.0,714.0,,,,,,,,0.0,0.0,714.0
2022.0,CA,APP Prune A-D,IPP Non-CHP,WECC California,06,085,Santa Clara,37.331666,-122.006686,4.0,4.0,GAS,0.63476,4.0,0.275399543378995,,,,,183540.0,22242.0,,,,,,,,0.0,0.0,22242.0
2022.0,CA,Argus Cogen Plant,Industrial CHP,WECC California,06,071,San Bernardino,35.765,-117.3833,3.0,3.0,COAL,0.51995,62.5,0.466749315068493,10509433.6,0.092,0.109739,1581275.485,1581275.485,284672.85,154394.161,155559.472,1084.713,1092.9,195.278,196.752,5554.711063,251564.9,0.0,33107.96
2022.0,CA,AT&T - Gardena,IPP Non-CHP,WECC California,06,037,Los Angeles,33.874969,-118.289798,1.0,1.0,GAS,0.12135,1.0,1.0,,,,,7464.0,1063.0,,,,,,,,0.0,0.0,1063.0
2022.0,CA,AT&T - Hawthorne,IPP Non-CHP,WECC California,06,037,Los Angeles,33.92429,-118.320597,1.0,1.0,GAS,0.54954,1.0,0.417427701674277,,,,,37593.0,4814.0,,,,,,,,0.0,0.0,4814.0
2022.0,CA,AT&T - Hayward,IPP Non-CHP,WECC California,06,001,Alameda,37.659879,-122.09685,1.0,1.0,GAS,0.8121,1.0,0.0,,,,,51754.0,7114.0,,,,,,,,0.0,0.0,7114.0
2022.0,CA,AT&T - Redwood City,IPP Non-CHP,WECC California,06,081,San Mateo,37.480769,-122.200408,1.0,1.0,GAS,0.69304,1.0,0.178272450532724,,,,,47364.0,6071.0,,,,,,,,0.0,0.0,6071.0
2022.0,CA,AT&T - San Diego Trade Street,IPP Non-CHP,WECC California,06,073,San Diego,32.88758,-117.16682,1.0,1.0,GAS,0.6984,1.0,0.169330289193303,,,,,45330.0,6118.0,,,,,,,,0.0,0.0,6118.0
2022.0,CA,AT&T Anaheim,IPP Non-CHP,WECC California,06,059,Orange,33.836439,-117.916893,1.0,1.0,GAS,0.86538,1.3,0.0,,,,,68434.0,9855.0,,,,,,,,0.0,0.0,9855.0
2022.0,CA,AT&T Holger,IPP Non-CHP,WECC California,06,085,Santa Clara,37.417638,-121.94453,1.0,1.0,GAS,0.73367,1.3,0.110554970144011,,,,,61752.0,8355.0,,,,,,,,0.0,0.0,8355.0
2022.0,CA,AT&T San Diego,IPP Non-CHP,WECC California,06,073,San Diego,32.904775,-117.1986,1.0,1.0,GAS,0.49452,1.0,0.509132420091324,,,,,33945.0,4332.0,,,,,,,,0.0,0.0,4332.0
2022.0,CA,ATT Kelvin,IPP Non-CHP,WECC California,06,059,Orange,33.684675,-117.836821,1.0,1.0,GAS,0.64772,1.0,0.253805175038051,,,,,40859.0,5674.0,,,,,,,,0.0,0.0,5674.0
2022.0,CA,ATT North Watney,Commercial Non-CHP,WECC California,06,095,Solano,38.236257,-122.077759,1.0,1.0,GAS,0.39709,2.0,0.671518264840183,,,,,49789.0,6957.0,,,,,,,,0.0,0.0,6957.0
2022.0,CA,ATT Van Nyus,IPP Non-CHP,WECC California,06,037,Los Angeles,34.196324,-118.448225,1.0,1.0,GAS,0.72808,1.0,0.11986301369863,,,,,45132.0,6378.0,,,,,,,,0.0,0.0,6378.0
2022.0,CA,ATT Ventura Blvd,Commercial Non-CHP,WECC California,06,037,Los Angeles,34.152191,-118.456078,1.0,1.0,GAS,0.86518,1.0,0.0,,,,,54476.0,7579.0,,,,,,,,0.0,0.0,7579.0
2022.0,CA,B Braun Medical,Industrial CHP,WECC California,06,059,Orange,33.688721,-117.834793,2.0,2.0,GAS,0.62755,6.1,0.287409237218355,301085.6,0.38,0.336359,184341.707,184341.707,33534.0,10773.764,10784.9,642.558,643.222,116.889,117.01,5497.217321,0.0,0.0,33533.64
2022.0,CA,Badger Creek Limited,IPP CHP,WECC California,06,029,Kern,35.483736,-119.029856,1.0,1.0,GAS,0.08307,46.0,1.0,54364.0,2.101,0.736976,225596.5,225596.5,33473.0,13413.647,13428.32,801.461,802.337,118.917,119.047,6739.655848,0.0,0.0,33473.0
2022.0,CA,Barre Generating Station,Electric Utility,WECC California,06,059,Orange,33.8073,-117.9832,1.0,1.0,GAS,0.0531,49.8,1.0,,,,237311.364,237311.364,23165.0,14103.175,14117.569,1217.628,1218.871,118.858,118.979,10244.393007,0.0,0.0,23165.0
2022.0,CA,Bear Mountain Limited,IPP CHP,WECC California,06,029,Kern,35.419181,-118.926643,1.0,1.0,GAS,0.23494,46.0,0.941768413738336,133316.8,2.424,0.763678,696928.085,696928.085,94671.0,41416.705,41458.682,874.961,875.848,118.855,118.975,7361.579418,0.0,0.0,94671.0
2022.0,CA,Bear Valley Power Plant,Electric Utility,WECC California,06,071,San Bernardino,34.2506,-116.9025,7.0,7.0,GAS,0.02392,8.4,1.0,,,,33619.999,33619.999,1760.003,1964.907,1966.938,2232.845,2235.153,116.889,117.01,19102.272159,0.0,0.0,1760.0
2022.0,CA,Beckton Dickenson - San Jose,IPP Non-CHP,WECC California,06,085,Santa Clara,37.39789,-121.88594,1.0,1.0,GAS,0.79441,1.0,0.00932267884322679,,,,,50652.0,6959.0,,,,,,,,0.0,0.0,6959.0
2022.0,CA,Berry Cogen,Industrial CHP,WECC California,06,029,Kern,35.093046,-119.443617,1.0,1.0,GAS,0.79578,38.7,0.00703809894634988,1793149.6,0.513,0.406403,1464950.382,1464950.382,269778.0,85618.335,85706.828,634.732,635.388,116.889,117.01,5430.206992,0.0,0.0,269778.0
2022.0,CA,Berry Cogen Tanne Hills 18,Industrial CHP,WECC California,06,029,Kern,35.089829,-119.440881,2.0,2.0,GAS,0.84618,17.6,0.0,791216.0,0.563,0.428684,726255.217,726255.217,130461.0,42445.644,42489.515,650.702,651.375,116.889,117.01,5566.837726,0.0,0.0,130461.0
2022.0,CA,Berry NMW Cogens,Industrial CHP,WECC California,06,029,Kern,35.307555,-119.611551,2.0,2.0,GAS,0.82506,9.6,0.0,96132.0,2.463,0.766599,753543.394,753543.394,69384.0,44040.489,44086.008,1269.471,1270.783,116.889,117.01,10860.47784,0.0,0.0,69384.0
2022.0,CA,Berry Placerita Cogen,Industrial CHP,WECC California,06,037,Los Angeles,34.38407,-118.494882,2.0,2.0,GAS,0.02555,42.8,1.0,64197.6,0.509,0.404386,57351.224,57351.224,9578.0,3351.865,3355.329,699.909,700.633,116.889,117.01,5987.807887,0.0,0.0,9578.0
2022.0,CA,Biola University Hybrid,Commercial CHP,WECC California,06,037,Los Angeles,33.906953,-118.013105,3.0,3.0,GAS,0.30243,2.8,0.829283539899978,47637.6,0.531,0.414732,38699.017,38699.017,7418.0,2261.746,2264.083,609.799,610.43,116.889,117.01,5216.90707,0.0,0.0,7422.0
2022.0,CA,Blacksand Generating Facility,Industrial Non-CHP,WECC California,06,059,Orange,33.9328,-117.855,3.0,3.0,GAS,0.64713,8.0,0.254780251141552,,,,728514.0,728514.0,45351.0,42577.658,42621.665,1877.694,1879.635,116.889,117.01,16063.901568,0.0,0.0,45351.0
2022.0,CA,Blythe Energy,IPP Non-CHP,WECC California,06,065,Riverside,33.6157,-114.6865,2.0,3.0,GAS,0.30517,591.0,0.824714064596548,,,,12157388.328,12157388.328,1579922.0,722493.124,723207.167,914.593,915.497,118.857,118.974,7694.929451,0.0,0.0,1579922.0
2022.0,CA,Broadridge Cogen,IPP CHP,WECC California,06,017,El Dorado,38.6183,-121.0564,4.0,4.0,GAS,0.31428,5.2,0.809536354056902,11840.8,4.126,0.8462,163979.116,168746.116,14316.0,9583.682,9593.587,1338.877,1340.261,116.889,117.01,12692.86443,0.0,0.0,12919.0
2022.0,CA,C P Kelco San Diego Plant,Industrial CHP,WECC California,06,073,San Diego,32.6947,-117.1436,3.0,3.0,GAS,0.35337,29.2,0.744384760534601,502734.4,0.614,0.450001,508900.554,508900.554,90389.0,29742.454,29773.195,658.099,658.779,116.889,117.01,5630.115987,0.0,0.0,90389.0
2022.0,CA,Cabrillo Power I Encina Power Station,IPP Non-CHP,WECC California,06,073,San Diego,33.140507,-117.333916,5.0,5.0,GAS,0.05824,659.0,1.0,,,,3546606.294,3546606.294,336202.0,210777.281,210988.243,1253.873,1255.128,118.861,118.98,,0.0,0.0,336202.0
2022.0,CA,Cal State Univ San Bernardino FC01,Electric Utility,WECC California,06,071,San Bernardino,34.185833,-117.324167,1.0,1.0,GAS,0.61399,1.4,0.310013046314416,25099.2,1.024,0.577211,,72935.0,7530.0,,,,,,,,0.0,0.0,7530.0
2022.0,CA,California Institute of Technology,Commercial CHP,WECC California,06,037,Los Angeles,34.138467,-118.1256,2.0,2.0,GAS,0.26625,13.0,0.889591382742068,425135.2,0.243,0.245025,166197.479,166197.479,30320.0,9713.333,9723.373,640.721,641.383,116.889,117.01,5481.447187,0.0,0.0,30320.0
2022.0,CA,CalPeak Power - Border,IPP Non-CHP,WECC California,06,073,San Diego,32.562448,-116.943869,2.0,1.0,GAS,0.03364,60.5,1.0,,,,196474.246,196474.246,17829.0,11541.731,11553.573,1294.714,1296.043,117.488,117.609,11019.926414,0.0,0.0,17828.998
2022.0,CA,CalPeak Power - Enterprise,IPP Non-CHP,WECC California,06,073,San Diego,33.121943,-117.117441,2.0,1.0,GAS,0.0302,58.9,1.0,,,,168600.045,168600.045,15583.0,9866.274,9876.409,1266.287,1267.588,117.038,117.158,10819.485657,0.0,0.0,15583.0
2022.0,CA,CalPeak Power - Panoche,IPP Non-CHP,WECC California,06,019,Fresno,36.6535,-120.5783,2.0,2.0,GAS,0.00909,117.2,1.0,,,,79789.433,79789.433,9334.0,4681.898,4683.876,1003.192,1003.616,117.356,117.406,8548.257232,0.0,0.0,9334.0
2022.0,CA,CalPeak Power - Vaca Dixon,IPP Non-CHP,WECC California,06,095,Solano,38.398867,-121.923973,2.0,1.0,GAS,0.02577,60.5,1.0,,,,147277.18,147277.18,13660.0,8576.1,8585.005,1255.652,1256.955,116.462,116.583,10781.63836,0.0,0.0,13660.0
2022.0,CA,"Calpine Gilroy Cogen, LP",IPP CHP,WECC California,06,085,Santa Clara,37.0001,-121.5367,1.0,2.0,GAS,0.06947,130.0,1.0,97584.0,2.767,0.786759,540401.317,540401.317,79118.0,32114.079,32148.969,811.802,812.684,118.853,118.982,6830.320752,0.0,0.0,79118.0
2022.0,CA,Calpine Sutter Energy Center,IPP Non-CHP,WECC California,06,101,Sutter,39.053139,-121.695873,2.0,3.0,GAS,0.47266,636.0,0.545561885547993,,,,19356160.08,19356160.08,2633375.0,1150308.315,1151500.143,873.638,874.543,118.857,118.98,7350.324234,0.0,0.0,2633375.0
2022.0,CA,CalTech - Pasadena,IPP Non-CHP,WECC California,06,037,Los Angeles,34.138719,-118.12833,1.0,1.0,GAS,0.7895,1.0,0.017503805175038,,,,,49942.0,6916.0,,,,,,,,0.0,0.0,6916.0
2022.0,CA,CalTech - Pasadena (PPA),IPP Non-CHP,WECC California,06,037,Los Angeles,34.139368,-118.121488,1.0,1.0,GAS,0.76381,1.0,0.0603120243531201,,,,,49008.0,6691.0,,,,,,,,0.0,0.0,6691.0
2022.0,CA,CalTech - Pasadena Wilson Ave,IPP Non-CHP,WECC California,06,037,Los Angeles,34.13818,-118.12841,1.0,1.0,GAS,1.0242,1.0,0.0,,,,,65664.0,8972.0,,,,,,,,0.0,0.0,8972.0
2022.0,CA,Caltech Central,IPP Non-CHP,WECC California,06,037,Los Angeles,34.1358,-118.1267,11.0,11.0,GAS,0.70039,1.1,0.166010273972602,,,,,49800.003,6748.995,,,,,,,,0.0,0.0,6749.0
2022.0,CA,Campbell Power Plant,Electric Utility,WECC California,06,067,Sacramento,38.511,-121.4735,1.0,2.0,GAS,0.61109,173.9,0.314858212920002,129007.2,24.628,0.970447,7452528.373,7452528.373,930905.0,442894.944,443337.754,951.536,952.488,118.858,118.976,8005.680895,0.0,0.0,930905.0
2022.0,CA,Canyon Power Plant,Electric Utility,WECC California,06,059,Orange,33.858056,-117.861667,4.0,4.0,GAS,0.08203,200.0,1.0,,,,1505597.04,1505597.04,143719.0,89475.835,89564.205,1245.15,1246.379,118.858,118.975,10475.977706,0.0,0.0,143719.0
2022.0,CA,Carson Cogeneration Company,IPP Non-CHP,WECC California,06,037,Los Angeles,33.8759,-118.2491,1.0,2.0,GAS,0.05572,55.8,1.0,0.0,,1.0,239518.216,239518.216,27234.0,14233.228,14248.948,1045.254,1046.409,118.849,118.98,8794.823236,0.0,0.0,27234.0
2022.0,CA,Carson Power Plant,Electric Utility,WECC California,06,067,Sacramento,38.445681,-121.462387,2.0,3.0,GAS,0.19629,125.5,1.0,211145.6,3.488,0.82304,1644549.626,1644549.626,215800.0,94621.098,94720.233,876.933,877.852,115.072,115.193,7620.711854,0.0,0.0,209583.024
2022.0,CA,CBS Studio Center,Commercial Non-CHP,WECC California,06,037,Los Angeles,34.145,-118.390833,6.0,6.0,GAS,0.27749,2.4,0.870846175799087,,,,,58990.998,5833.998,,,,,,,,0.0,0.0,5834.0
2022.0,CA,CBS Television City,Commercial Non-CHP,WECC California,06,037,Los Angeles,34.075,-118.36,4.0,4.0,GAS,0.2573,2.8,0.904503628506197,,,,,69819.0,6311.001,,,,,,,,0.0,0.0,4796.0
2022.0,CA,CCCSD Wastewater Treatment Plnt,Commercial CHP,WECC California,06,013,Contra Costa,37.9978,-122.0697,1.0,1.0,GAS,0.69175,3.5,0.180419656447053,155787.2,0.465,0.382538,125852.163,125852.163,21209.0,7355.37,7362.973,693.608,694.325,116.889,117.01,5933.858897,0.0,0.0,21209.16
2022.0,CA,Center Generating Station,Electric Utility,WECC California,06,037,Los Angeles,33.9296,-118.1046,1.0,2.0,GAS,0.0131,59.8,1.0,,,,94033.714,94033.714,6864.0,5588.677,5594.467,1628.402,1630.089,118.865,118.989,13699.550408,0.0,0.0,6864.0
2022.0,CA,Central CA Fuel Cell 1,IPP CHP,WECC California,06,107,Tulare,36.18347,-119.374348,1.0,1.0,GAS,0.81723,2.8,0.0,0.0,,1.0,,191266.0,20045.0,,,,,,,,0.0,0.0,20045.0
2022.0,CA,Central Utilities Plant LAX 2,Commercial CHP,WECC California,06,037,Los Angeles,33.943889,-118.404167,2.0,2.0,GAS,0.48674,9.2,0.522107239759116,273329.6,0.49,0.395072,199215.698,199215.698,39227.0,11643.068,11655.102,593.625,594.239,116.889,117.01,5078.478182,0.0,0.0,39227.44
2022.0,CA,Century Generating Facility,IPP Non-CHP,WECC California,06,071,San Bernardino,34.0606,-117.3533,4.0,4.0,GAS,0.0028,44.8,1.0,,,,25343.0,25343.0,1097.0,1481.16,1482.691,2700.383,2703.174,116.889,117.01,23102.096627,0.0,0.0,1097.0
2022.0,CA,CES Placerita Power Plant,IPP Non-CHP,WECC California,06,037,Los Angeles,34.3801,-118.4999,2.0,2.0,GAS,,90.0,,,,,,,,,,,,,,,,,
2022.0,CA,Chalk Cliff Limited,IPP CHP,WECC California,06,029,Kern,35.0968,-119.4299,1.0,1.0,GAS,0.03225,46.0,1.0,16446.4,2.697,0.78243,101832.524,101832.524,12997.0,5951.554,5957.705,915.835,916.782,116.889,117.01,7835.079137,0.0,0.0,12997.0
2022.0,CA,Childrens Hospital,Commercial CHP,WECC California,06,073,San Diego,32.7992,-117.1517,5.0,5.0,GAS,0.2769,11.3,0.87183023868213,144334.4,0.648,0.463576,199036.564,199036.564,27409.961,11634.535,11646.577,848.928,849.806,116.909,117.03,7261.468588,0.0,12.96,27397.0
2022.0,CA,Chowchilla II,IPP Non-CHP,WECC California,06,039,Madera,37.1073,-120.2485,16.0,16.0,GAS,0.05087,49.6,1.0,,,,224826.992,224826.992,22104.0,13139.904,13153.485,1188.916,1190.145,116.889,117.01,10171.326095,0.0,0.0,22104.0
2022.0,CA,Chula Vista Energy Center,IPP Non-CHP,WECC California,06,073,San Diego,32.591667,-117.058611,2.0,1.0,GAS,0.00619,37.2,1.0,,,,34490.309,34490.309,2016.0,2049.97,2052.087,2033.7,2035.801,118.872,118.995,17108.288194,0.0,0.0,2016.0
2022.0,CA,City of Palo Alto,Electric Utility,WECC California,06,085,Santa Clara,37.4383,-122.1094,4.0,4.0,GAS,0.0,4.4,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
2022.0,CA,Civic Center,Commercial CHP,WECC California,06,037,Los Angeles,34.0564,-118.2436,5.0,2.0,GAS,0.0,34.5,,398138.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2022.0,CA,Clearwater Power Plant,Electric Utility,WECC California,06,065,Riverside,33.8912,-117.6085,2.0,2.0,GAS,0.0396,49.0,1.0,20076.8,2.89,0.793944,120032.285,120032.285,16999.0,7015.23,7022.481,825.37,826.223,116.889,117.01,7061.138027,0.0,0.0,16999.0
2022.0,CA,Coachella,Electric Utility,WECC Southwest,06,065,Riverside,33.6758,-116.1714,4.0,4.0,GAS,0.0031,92.4,1.0,,,,47222.0,47222.0,2507.0,2759.868,2762.971,2201.73,2204.205,116.889,117.02,18836.059035,0.0,60.674,2446.326
2022.0,CA,Coalinga 25D Cogen,Industrial CHP,WECC California,06,019,Fresno,36.1556,-120.3972,4.0,4.0,GAS,0.47403,13.6,0.543283866057839,591510.4,0.326,0.302879,293704.583,293704.583,56474.0,17165.425,17183.167,607.905,608.534,116.889,117.01,5200.704446,0.0,0.0,56474.0
2022.0,CA,Coalinga 6C Cogen,Industrial CHP,WECC California,06,019,Fresno,36.2097,-120.3828,2.0,2.0,GAS,,6.8,,,,,,,,,,,,,,,,,
2022.0,CA,Coalinga Cogeneration,IPP CHP,WECC California,06,019,Fresno,36.1807,-120.3885,1.0,1.0,GAS,,38.4,,,,,,,,,,,,,,,,,
2022.0,CA,Coalinga Cogeneration Facility,Industrial CHP,WECC California,06,019,Fresno,36.170317,-120.364084,2.0,2.0,GAS,0.78253,6.8,0.0291095890410957,373607.2,0.426,0.362153,248465.421,248465.421,46614.0,14521.445,14536.454,623.051,623.695,116.889,117.01,5330.274619,0.0,0.0,46614.0
2022.0,CA,Colusa Generating Station,Electric Utility,WECC California,06,011,Colusa,39.3661,-122.27,2.0,3.0,GAS,0.41099,712.4,0.648347611820015,,,,18687396.766,18687396.766,2564843.0,1110570.707,1111690.139,865.995,866.868,118.858,118.978,7285.980766,0.0,0.0,2564843.0
2022.0,CA,Comcast - Universal City,IPP Non-CHP,WECC California,06,037,Los Angeles,34.137717,-118.36082,1.0,1.0,GAS,0.88482,1.0,0.0,,,,,51551.0,7751.0,,,,,,,,0.0,0.0,7751.0
2022.0,CA,"CoreSite Real Estate 1656 McCarthy, L.P.",Commercial Non-CHP,WECC California,06,085,Santa Clara,37.405727,-121.916248,5.0,5.0,OIL,0.0,5.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
2022.0,CA,"CoreSite Real Estate 2901 Coronado, L.P.",Commercial Non-CHP,WECC California,06,085,Santa Clara,37.375089,-121.971728,5.0,5.0,OIL,0.0,10.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
2022.0,CA,"CoreSite Real Estate 2972 Stender, L.P.",Commercial Non-CHP,WECC California,06,085,Santa Clara,37.376248,-121.970706,6.0,6.0,OIL,0.0,12.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
2022.0,CA,"CoreSite Real Estate 3032 Coronado, L.P.",Commercial Non-CHP,WECC California,06,085,Santa Clara,37.376181,-121.973097,13.0,13.0,OIL,0.0,39.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
2022.0,CA,CoreSite Real Estate 55 S. Market Street,Commercial Non-CHP,WECC California,06,085,Santa Clara,37.334151,-121.891622,4.0,4.0,OIL,0.0,8.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
2022.0,CA,Cosumnes Power Plant,Electric Utility,WECC California,06,067,Sacramento,38.338475,-121.123978,2.0,3.0,GAS,0.18712,556.8,1.0,,,,7052633.166,7052633.166,912683.0,420964.462,421371.121,922.477,923.368,119.378,119.493,7727.363394,0.0,0.0,911703.95
2022.0,CA,Creed Energy Center,IPP Non-CHP,WECC California,06,095,Solano,38.242158,-121.854722,1.0,1.0,GAS,0.02541,47.0,1.0,,,,114021.885,114021.885,10463.0,6775.692,6782.703,1295.172,1296.512,118.849,118.972,10897.627268,0.0,0.0,10463.001
2022.0,CA,Crockett Cogen Project,IPP CHP,WECC California,06,013,Contra Costa,38.0569,-122.2161,1.0,1.0,GAS,0.70225,247.4,0.162915170128545,3351544.0,1.55,0.673891,9120275.692,9120275.692,1521935.0,533030.216,533581.142,700.464,701.188,116.889,117.01,5992.552699,0.0,0.0,1521935.0
2022.0,CA,CST001 McCarthy Fuel Cell,IPP Non-CHP,WECC California,06,085,Santa Clara,37.40553,-121.91676,2.0,2.0,GAS,0.71499,1.2,0.14167935058346,,,,,54194.0,7516.0,,,,,,,,0.0,0.0,7516.0
2022.0,CA,CSUCI Site Authority,IPP CHP,WECC California,06,111,Ventura,34.161951,-119.047916,2.0,2.0,GAS,0.02863,31.1,1.0,12112.8,2.198,0.745572,54366.608,54366.608,7800.0,3177.431,3180.715,814.726,815.568,116.889,117.01,6970.077903,0.0,0.0,7800.0
2022.0,CA,CSUF Trigeneration,Commercial CHP,WECC California,06,059,Orange,33.880638,-117.88656,7.0,7.0,GAS,0.50971,8.9,0.483817296016965,140376.0,0.966,0.562984,188081.769,213631.768,39739.001,10992.35,11003.712,553.227,553.799,116.889,117.01,5831.812004,0.0,0.0,32251.0
2022.0,CA,Cuyamaca Peak Energy,Electric Utility,WECC California,06,073,San Diego,32.796491,-116.972071,2.0,1.0,GAS,0.02959,48.7,1.0,,,,143833.034,143833.034,12625.0,8414.987,8423.763,1333.067,1334.457,117.01,117.133,11392.714662,0.0,0.0,12625.001
2022.0,CA,Cymric 31X Cogen,Industrial CHP,WECC California,06,029,Kern,35.3639,-119.6592,2.0,2.0,GAS,0.62975,6.8,0.283748545080132,343589.6,0.373,0.331926,195350.433,195350.433,37513.0,11417.164,11428.965,608.704,609.334,116.889,117.01,5207.53961,0.0,0.0,37513.0
2022.0,CA,Cymric 36W Cogen,Industrial CHP,WECC California,06,029,Kern,35.3633,-119.6756,4.0,4.0,GAS,0.42366,12.4,0.627227868610988,452978.4,0.347,0.316156,243484.289,243484.289,46020.0,14230.324,14245.032,618.441,619.08,116.889,117.01,5290.836358,0.0,0.0,46020.0
2022.0,CA,Cymric 6Z Cogen,Industrial CHP,WECC California,06,029,Kern,35.346102,-119.643431,2.0,2.0,GAS,0.69574,6.8,0.173762198943504,340627.2,0.415,0.356366,213093.708,213093.708,41444.0,12454.161,12467.034,601.012,601.633,116.889,117.01,5141.726376,0.0,0.0,41444.0
